id,university,book_title,quantity,date
257,Kansas State University,Principles of Microeconomics,148,5/27/2015
257,Kansas State University,Manager's Bookshelf,105,6/2/2015
257,Kansas State University,Starting out with Visual C# 2012 (with CD-Rom),384,11/18/2015
257,Kansas State University,"English for Careers: Business, Professional, and Technical",520,7/30/2015
257,Kansas State University,Business Communication Essentials,63,1/20/2016
257,Kansas State University,Digital Business Networks,104,3/27/2015
257,Kansas State University,The Economic Way of Thinking,138,8/3/2015
257,Kansas State University,The Blair Reader,166,8/5/2015
257,Kansas State University,Foundations of Finance,389,9/24/2015
257,Kansas State University,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",106,7/24/2015
257,Kansas State University,Database Systems,586,1/4/2016
257,Kansas State University,Starting out with Visual C# 2012 (with CD-Rom),294,12/24/2015
257,Kansas State University,International Monetary & Financial  Economics,233,11/30/2015
257,Kansas State University,Fundamentals of Human Resource Management,341,5/4/2015
257,Kansas State University,College Algebra Essentials,169,12/26/2015
257,Kansas State University,Elementary Algebra:  Concepts & Applications,561,12/20/2015
257,Kansas State University,Intermediate Algebra 10,92,12/8/2015
257,Kansas State University,Ownership Series: Ownership: Critical Thinking,146,8/25/2015
257,Kansas State University,Business Math Brief,265,11/28/2015
257,Kansas State University,E-Marketing,622,5/14/2015
257,Kansas State University,International Economics,292,3/10/2015
258,Gonzaga University,Basic College Vocabulary Strategies,685,8/18/2015
258,Gonzaga University,The Necessary Shakespeare,672,3/14/2015
258,Gonzaga University,"Network Security Essentials: Applications and Standards, 5/e",368,12/26/2015
258,Gonzaga University,"The Economics of Women, Men and Work",698,1/11/2016
258,Gonzaga University,Hands-On Database,25,1/19/2016
258,Gonzaga University,Fundamentals of Communication Systems,115,4/16/2015
258,Gonzaga University,Basic Technical Mathematics with Calculus,238,5/5/2015
258,Gonzaga University,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",684,9/8/2015
258,Gonzaga University,Opportunities and Challenges of Workplace Diversity,45,1/18/2016
258,Gonzaga University,Statistics for Business: Decision Making and Analysis,413,9/13/2015
258,Gonzaga University,Principles of Marketing,404,10/28/2015
258,Gonzaga University,Machine Design,101,4/20/2015
258,Gonzaga University,Adaptive Filter Theory,55,12/16/2015
258,Gonzaga University,Essential Statistics,74,3/14/2015
258,Gonzaga University,Horngren's Financial & Managerial Accounting,78,9/10/2015
258,Gonzaga University,Business Intelligence,606,4/8/2015
258,Gonzaga University,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",136,7/26/2015
258,Gonzaga University,Intermediate Algebra 10,369,5/26/2015
258,Gonzaga University,Economics Today: The Macro View,182,9/11/2015
258,Gonzaga University,Managerial Economics,697,3/26/2015
258,Gonzaga University,Introduction to Management Accounting,372,8/23/2015
258,Gonzaga University,Statistical Reasoning for Everyday Life,617,4/9/2015
258,Gonzaga University,Business Statistics: A First Course,414,10/31/2015
258,Gonzaga University,The Economics of Macro Issues,59,9/26/2015
259,University of West Georgia,Elementary and Intermediate Algebra: Concepts & Applications,252,2/13/2016
259,University of West Georgia,Microeconomics,291,4/9/2015
259,University of West Georgia,Elementary Algebra:  Concepts & Applications,350,12/16/2015
259,University of West Georgia,"The Curious Writer, Concise Edition",677,4/14/2015
259,University of West Georgia,Building College Vocabulary Strategies,611,6/22/2015
259,University of West Georgia,Manufacturing Engineering & Technology,308,9/3/2015
259,University of West Georgia,"Writing for Life: Paragraphs and Essays, 3E",239,6/20/2015
259,University of West Georgia,Business Communication Essentials,473,4/29/2015
259,University of West Georgia,"Integrated Advertising, Promotion, and Marketing Communications",163,8/8/2015
259,University of West Georgia,Essential Math 4e,78,6/15/2015
259,University of West Georgia,Using MIS,661,8/23/2015
259,University of West Georgia,Precalculus,533,5/10/2015
259,University of West Georgia,Building College Vocabulary Strategies,283,7/13/2015
259,University of West Georgia,"English for Careers: Business, Professional, and Technical",288,11/1/2015
259,University of West Georgia,Foundations of Finance,578,9/9/2015
260,Walsh College of Accountancy and Business Administration,Starting Out with C++: Early Objects,169,10/22/2015
260,Walsh College of Accountancy and Business Administration,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,68,7/22/2015
260,Walsh College of Accountancy and Business Administration,A First Course in Probability,501,4/14/2015
260,Walsh College of Accountancy and Business Administration,LB Brief with Tabs,442,11/17/2015
260,Walsh College of Accountancy and Business Administration,Precalculus: A Unit Circle Approach,193,4/2/2015
260,Walsh College of Accountancy and Business Administration,Corporate Finance,178,7/11/2015
260,Walsh College of Accountancy and Business Administration,Macroeconomics,501,4/9/2015
260,Walsh College of Accountancy and Business Administration,Ownership Series: Ownership: Effective Planning,419,9/30/2015
260,Walsh College of Accountancy and Business Administration,Systems Analysis and Design,452,11/7/2015
260,Walsh College of Accountancy and Business Administration,Basic College Vocabulary Strategies,142,5/6/2015
260,Walsh College of Accountancy and Business Administration,College Algebra Essentials,196,1/15/2016
260,Walsh College of Accountancy and Business Administration,Database Systems,223,12/30/2015
260,Walsh College of Accountancy and Business Administration,International Economics,618,7/13/2015
260,Walsh College of Accountancy and Business Administration,Guide to Presentations,438,7/16/2015
260,Walsh College of Accountancy and Business Administration,Entrepreneurial Finance,684,9/14/2015
260,Walsh College of Accountancy and Business Administration,"Writing and Reading Across the Curriculum, Brief Edition",531,2/2/2016
260,Walsh College of Accountancy and Business Administration,Fundamentals of Futures and Options Markets,584,4/3/2015
260,Walsh College of Accountancy and Business Administration,Horngren's Accounting,211,1/6/2016
260,Walsh College of Accountancy and Business Administration,Business Math Brief,522,1/27/2016
260,Walsh College of Accountancy and Business Administration,Principles of Macroeconomics,667,11/26/2015
260,Walsh College of Accountancy and Business Administration,Systems Analysis and Design,406,4/22/2015
260,Walsh College of Accountancy and Business Administration,The Economics of Macro Issues,472,2/18/2016
261,CUNY Hunter College,"Global Issues, Local Arguments",659,8/21/2015
261,CUNY Hunter College,E-Commerce 2013,29,12/13/2015
261,CUNY Hunter College,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",489,10/4/2015
261,CUNY Hunter College,The Necessary Shakespeare,121,3/25/2015
261,CUNY Hunter College,Managing Engineering and Technology,150,10/29/2015
261,CUNY Hunter College,Mathematics for Elementary Teachers with Activity Manual,370,6/26/2015
261,CUNY Hunter College,Business Math,632,5/16/2015
261,CUNY Hunter College,MIS Essentials,443,2/24/2016
261,CUNY Hunter College,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,572,7/9/2015
261,CUNY Hunter College,Introduction to Management Accounting,635,8/5/2015
261,CUNY Hunter College,Economics,666,9/16/2015
261,CUNY Hunter College,Personal Finance,445,1/30/2016
261,CUNY Hunter College,Personal Finance,227,12/8/2015
261,CUNY Hunter College,Macroeconomics,244,3/22/2015
261,CUNY Hunter College,Essential Math 4e,333,3/17/2015
261,CUNY Hunter College,Essential Math 4e,381,12/22/2015
261,CUNY Hunter College,Literature for Composition,357,12/12/2015
261,CUNY Hunter College,Starting out with Visual C# 2012 (with CD-Rom),692,5/31/2015
261,CUNY Hunter College,Managerial Economics,148,5/22/2015
261,CUNY Hunter College,Operations Management,381,9/25/2015
261,CUNY Hunter College,Brief Calculus & Its Applications,111,2/3/2016
261,CUNY Hunter College,Calculus and Its Applications Expanded Version,635,5/15/2015
261,CUNY Hunter College,Management Information Systems,444,8/2/2015
261,CUNY Hunter College,QuickBooks Pro 2013: A Complete Course,203,1/20/2016
261,CUNY Hunter College,Basic College Vocabulary Strategies,649,3/23/2015
261,CUNY Hunter College,Economics Today,475,3/15/2015
261,CUNY Hunter College,Microeconomics,221,7/26/2015
261,CUNY Hunter College,Elementary Statistics Using Excel,74,5/4/2015
261,CUNY Hunter College,Elementary Statistics,205,1/23/2016
261,CUNY Hunter College,Introduction to Engineering Analysis,114,8/22/2015
261,CUNY Hunter College,Precalculus: A Unit Circle Approach,207,5/24/2015
261,CUNY Hunter College,Electronic Commerce 2012,415,12/8/2015
261,CUNY Hunter College,Adaptive Filter Theory,188,10/2/2015
262,Barry University,Basic College Vocabulary Strategies,496,10/17/2015
262,Barry University,Ownership Series: Ownership: Accountability,576,3/13/2015
262,Barry University,Accounting Information Systems: The Crossroads of Accounting and IT 2e,352,9/16/2015
262,Barry University,Principles of Macroeconomics,425,6/18/2015
262,Barry University,The Blair Reader,351,10/24/2015
262,Barry University,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),621,1/22/2016
262,Barry University,"Strategies for Successful Writing, Concise Edition",325,11/11/2015
262,Barry University,Economics,659,7/23/2015
262,Barry University,Essential Math 4e,229,2/5/2016
262,Barry University,Mathematics All Around,209,11/19/2015
263,Johns Hopkins University,International Economics,308,9/30/2015
263,Johns Hopkins University,Introduction to Financial Accounting,333,5/10/2015
263,Johns Hopkins University,Cryptography and Network Security: Principles and Practice,92,9/15/2015
263,Johns Hopkins University,Academic Reading,143,2/20/2016
263,Johns Hopkins University,Ownership Series: Ownership: Study Strategies,694,1/15/2016
263,Johns Hopkins University,The Necessary Shakespeare,591,8/17/2015
263,Johns Hopkins University,Essentials of Database Management,162,7/13/2015
263,Johns Hopkins University,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),246,1/27/2016
263,Johns Hopkins University,Precalculus with Modeling & Visualization,352,8/6/2015
263,Johns Hopkins University,Principles of Operations Management,510,4/26/2015
263,Johns Hopkins University,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",85,8/12/2015
